Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
FINC314080,LEC,Investments,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Coughenour,Jay F"
FINC320010,LEC,Principles of Financial Planning,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,"Jakotowicz,Richard Christopher"
FINC322050,LEC,Retirement Planning,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,"Foy,Bradley"
FINC364050,LEC,Finance in Practice,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Stocker,John Andrew"
FINC412010,LEC,Capital Markets & Financial Institutions,NEWRK,3 Hrs,MWF,3:35PM - 4:25PM,Feb 7 - May 17,"Gelman,Michael"
FINC412050,LEC,Capital Markets & Financial Institutions,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Feb 7 - May 17,"Gelman,Michael"
FINC413010,LEC,Capstone: Advanced Corporate Finance,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Stocker,John Andrew"
FINC413080,LEC,Capstone: Advanced Corporate Finance,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Stocker,John Andrew"
FINC413080,LEC,Capstone: Advanced Corporate Finance,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Stocker,John Andrew"
FINC415050,LEC,International Finance,NEWRK,3 Hrs,M,6:00PM - 9:00PM,Feb 7 - May 17,"Campbell,Terry L"
FINC415075,LEC,International Finance,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FINC415076,LEC,International Finance,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FINC415077,LEC,International Finance,NEWRK,3 Hrs,,Canceled,,
FINC416050,LEC,Derivative Securities and Risk Management,NEWRK,3 Hrs,W,5:00PM - 8:00PM,Feb 7 - May 17,"Coughenour,Jay F"
FINC418010,LEC,Seminar in Corporate Governance,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Elson,Charles M"
FINC418011,LEC,Seminar in Corporate Governance,NEWRK,3 Hrs,TR,8:00AM - 9:15AM,Feb 7 - May 17,"Elson,Charles M"
FINC418012,LEC,Seminar in Corporate Governance,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Field,Laura Bernadette"
FINC418080,LEC,Seminar in Corporate Governance,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Elson,Charles M"
FINC419050,LEC,Financial Modeling and Valuation,NEWRK,3 Hrs,M,6:00PM - 9:00PM,Feb 7 - May 17,"Jakotowicz,Richard Christopher"
FINC425050,LEC,Financial Plan Development,NEWRK,3 Hrs,R,6:00PM - 9:00PM,Feb 7 - May 17,"Jakotowicz,Richard Christopher"
FINC459050,LEC,Startup Finance & Raising Capital for Entrepreneurs,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,"Danby,Peter Christopher"
FINC462011,LEC,Fixed Income Securities,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Fleckenstein,Matthias"
FINC462050,LEC,Fixed Income Securities,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,"Fleckenstein,Matthias"
FINC612050,LEC,Capital Markets & Financial Institutions,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Feb 7 - May 17,"Gelman,Michael"
FINC615050,LEC,International Finance,NEWRK,3 Hrs,M,6:00PM - 9:00PM,Feb 7 - May 17,"Campbell,Terry L"
FINC616050,LEC,Derivative Securities and Risk Management,NEWRK,3 Hrs,W,5:00PM - 8:00PM,Feb 7 - May 17,"Coughenour,Jay F"
FINC619050,LEC,Financial Modeling and Valuation,NEWRK,3 Hrs,M,6:00PM - 9:00PM,Feb 7 - May 17,"Jakotowicz,Richard Christopher"
FINC650050,LEC,Financial Management,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,"Stocker,John Andrew"
FINC650198,LEC,Financial Management,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Apr 4 - May 20,"Xie,Fei"
FINC650199,LEC,Financial Management,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Apr 4 - May 20,"Xie,Fei"
FINC652196,LEC,Investment Analysis and Portfolio Management,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - Mar 25,"Lou,Xiaoxia"
FINC652197,LEC,Investment Analysis and Portfolio Management,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - Mar 25,"Lou,Xiaoxia"
FINC659050,LEC,Startup Finance & Raising Capital for Entrepreneurs,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,"Danby,Peter Christopher"
FINC662050,LEC,Fixed Income Securities,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,"Fleckenstein,Matthias"
FINC671050,LEC,Workshop in Finance: Seminar,NEWRK,3 Hrs,R,6:00PM - 9:00PM,Feb 7 - May 17,"Laux,Paul Anthony"
FINC672010,LEC,Workshop in Finance: Empirical Research,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Fleckenstein,Matthias"
FREN105010,LEC,French I - Elementary,NEWRK,4 Hrs,MWF ,9:05AM - 9:55AM ,Feb 7 - May 17 ,"Poindexter,Flora Maxime Florent"
FREN105011,LEC,French I - Elementary,NEWRK,4 Hrs,MWF ,2:30PM - 3:20PM ,Feb 7 - May 17 ,"Poindexter,Flora Maxime Florent"
FREN105070,LEC,French I - Elementary,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN105071,LEC,French I - Elementary,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN105072,LEC,French I - Elementary,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN105073,LEC,French I - Elementary,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN105074,LEC,French I - Elementary,NEWRK,4 Hrs,,Canceled,,
FREN105075,LEC,French I - Elementary,NEWRK,3-4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN105076,LEC,French I - Elementary,NEWRK,3-4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN106010,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,MWF ,9:05AM - 9:55AM ,Feb 7 - May 17 ,"Coulet Dugard,Donna M"
FREN106011,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,MWF ,10:10AM - 11:00AM ,Feb 7 - May 17 ,"Coulet Dugard,Donna M"
FREN106012,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,MWF ,2:30PM - 3:20PM ,Feb 7 - May 17 ,"Coulet Dugard,Donna M"
FREN106070,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN106071,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN106072,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN106073,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN106074,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN106075,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN107010,LEC,French III - Intermediate,NEWRK,4 Hrs,MWF ,9:05AM - 9:55AM ,Feb 7 - May 17 ,"Celli,Judy Anne Celano"
FREN107011,LEC,French III - Intermediate,NEWRK,4 Hrs,MWF ,10:10AM - 11:00AM ,Feb 7 - May 17 ,"Celli,Judy Anne Celano"
FREN107012,LEC,French III - Intermediate,NEWRK,4 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Lagarde,Apolline Camille Floriane"
FREN107012,LEC,French III - Intermediate,NEWRK,4 Hrs,MWF ,12:20PM - 1:10PM ,Feb 7 - May 17 ,"Lagarde,Apolline Camille Floriane"
FREN107013,LEC,French III - Intermediate,NEWRK,4 Hrs,MWF ,1:25PM - 2:15PM ,Feb 7 - May 17 ,"Celli,Judy Anne Celano"
FREN107070,LEC,French III - Intermediate,NEWRK,4 Hrs,,Canceled,,
FREN107071,LEC,French III - Intermediate,NEWRK,4 Hrs,,Canceled,,
FREN107072,LEC,French III - Intermediate,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN107073,LEC,French III - Intermediate,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN107074,LEC,French III - Intermediate,NEWRK,3-4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN167070,LEC,SEMINAR: BEGINNING FRENCH,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN167071,LEC,SEMINAR: BEGINNING FRENCH CONVERSATION,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN200010,LEC,Grammar and Composition,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Alalou,Ali"
FREN200080,LEC,Grammar and Composition,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Alalou,Ali"
FREN205010,LEC,French Conversation,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Poindexter,Flora Maxime Florent"
FREN205070,LEC,French Conversation,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN205080,LEC,French Conversation,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Poindexter,Flora Maxime Florent"
FREN211010,LEC,French Reading and Composition,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Oancea,Ana"
FREN211080,LEC,French Reading and Composition,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Oancea,Ana"
FREN250070,LEC,Introduction to Business French,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN250071,LEC,Introduction to Business French,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN302010,LEC,"Love, Passion, Faith and Death",NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Oancea,Ana"
FREN302080,LEC,"Love, Passion, Faith and Death",NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Oancea,Ana"
FREN305070,LEC,French Conversation and Composition,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN314010,LEC,French Phonetics,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Alalou,Ali"
FREN314080,LEC,French Phonetics,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Alalou,Ali"
FREN355070,LEC,Special Topics:,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN376070,LEC,Introduction to French Culture and Society,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN376071,LEC,Introduction to French Culture and Society,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN403070,LEC,Structure of French,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN405070,LEC,Translation and Stylistics,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN455010,LEC,"Selected Authors, Works and Themes: THE FRENCH FARCE TRADITION",NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Steinberger,Deborah B"
FREN455070,LEC,"Selected Authors, Works and Themes",NEWRK,3-12 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN456010,LEC,French Theater Workshop: FRENCH THEATER WORKSHOP,NEWRK,3 Hrs,T ,4:35PM - 7:35PM ,Feb 7 - May 17 ,"Steinberger,Deborah B"
FREN476070,LEC,Topics in French Culture and Society,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
FREN655010,LEC,"Selected Authors, Works and Themes: THE FRENCH FARCE TRADITION",NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Steinberger,Deborah B"
FREN875010,LEC,Topics: French Literature: THE REBELLIOUS SPIRIT,NEWRK,3 Hrs,W,5:30PM - 8:30PM,Feb 7 - May 17,"Oancea,Ana"
FSAN850010,LEC,Financial Services Analytics Seminar: SEARCH AND DATA MINING,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,Staff
FSAN860000,IND,Current Research Topics,NEWRK,1-9 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
FSAN964000,IND,Pre-Candidacy Study,NEWRK,3-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
FSAN969000,IND,Doctoral Dissertation,NEWRK,9 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
GAME351010,LEC,Videogames and Japanese Culture,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Hutchinson,Rachael Felicity"
GAME351080,LEC,Videogames and Japanese Culture,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Hutchinson,Rachael Felicity"
GEOG101070,LEC,Physical Geography: CLIMATIC PROCESSES,NEWRK,3 Hrs,,Canceled,,
GEOG103010,LEC,Topics in Human-Environment,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Naylor Jasper,Lindsay Brooke"
GEOG120310,LEC,World Regional Geography,DOVER,3 Hrs,MW,1:30PM - 2:45PM,Feb 7 - May 17,"Peasnall,Brian Lee"
GEOG120510,LEC,World Regional Geography,GTOWN,3 Hrs,TR,8:00AM - 9:15AM,Feb 7 - May 17,"Peasnall,Brian Lee"
GEOG120710,LEC,World Regional Geography,WILM,3 Hrs,TR,3:00PM - 4:15PM,Feb 7 - May 17,"Schorse,Mary Louise"
GEOG152010,LEC,Climate and Life,NEWRK,4 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Rauscher,Sara Amy"
GEOG152020L,LAB,Climate and Life,NEWRK,4 Hrs,M,10:10AM - 12:10PM,Feb 7 - May 17,"Rauscher,Sara Amy"
GEOG152021L,LAB,Climate and Life,NEWRK,4 Hrs,M,1:25PM - 3:25PM,Feb 7 - May 17,"Rauscher,Sara Amy"
GEOG152022L,LAB,Climate and Life,NEWRK,4 Hrs,W,10:10AM - 12:10PM,Feb 7 - May 17,"Rauscher,Sara Amy"
GEOG152022L,LAB,Climate and Life,NEWRK,4 Hrs,W,10:10AM - 12:10PM,Feb 7 - May 17,"Rauscher,Sara Amy"
GEOG152023L,LAB,Climate and Life,NEWRK,4 Hrs,W,1:25PM - 3:25PM,Feb 7 - May 17,"Rauscher,Sara Amy"
GEOG220010,LEC,Meteorology,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Leathers,Daniel J"
GEOG220080,LEC,Meteorology,NEWRK,3 Hrs,TR ,2:00PM - 3:15PM ,Feb 7 - May 17 ,"Leathers,Daniel J"
GEOG221010L,LAB,Meteorology Lab,NEWRK,1 Hrs,W,5:00PM - 5:50PM,Feb 7 - May 17,"Leathers,Daniel J"
GEOG221011L,LAB,Meteorology Lab,NEWRK,1 Hrs,M,5:00PM - 5:50PM,Feb 7 - May 17,"Leathers,Daniel J"
GEOG230070,LEC,Human Impact on the Environment,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
GEOG230071,LEC,Human Impact on the Environment,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
GEOG235070,LEC,Conservation of Natural Resources,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
GEOG235071,LEC,Conservation of Natural Resources,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
GEOG266000,IND,SPECIAL PROBLEM,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
GEOG341010,LEC,Climate and Climate Change,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Callahan,John A."
GEOG341080,LEC,Climate and Climate Change,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Callahan,John A."
GEOG345010,LEC,Cultural Geography,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Jackson,Paul Stephen Brierley"
GEOG366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
GEOG372010,LEC,Introduction to GIS,NEWRK,3 Hrs,T,11:00AM - 12:15PM,Feb 7 - May 17,"Callahan,John A."
GEOG372020L,LAB,Introduction to GIS,NEWRK,3 Hrs,R,9:30AM - 10:45AM,Feb 7 - May 17,"Callahan,John A."
GEOG372021L,LAB,Introduction to GIS,NEWRK,3 Hrs,R,11:00AM - 12:15PM,Feb 7 - May 17,"Callahan,John A."
GEOG372070,LEC,Introduction to GIS,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
GEOG372071,LEC,Introduction to GIS,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A"
GEOG372072,LEC,Introduction to GIS,NEWRK,3 Hrs,,Canceled,,
GEOG409010,LEC,The Ocean and Climate Change,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Moffat Varas,Carlos Francisco"
GEOG414010D,DIS,Environmental Justice in Disasters,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Siders,Anne"
GEOG415010,LEC,Air Pollution Meteorology,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Archer,Cristina Lozej"
GEOG421010,LEC,Physical Meteorology,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Veron,Dana Elizabeth"
GEOG423010,LEC,Atmospheric Dynamics,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Leathers,Daniel J"
GEOG430010,LEC,Food Geographies & Food Justice,NEWRK,3 Hrs,M,12:15PM - 3:15PM,Feb 7 - May 17,"Naylor Jasper,Lindsay Brooke"
GEOG449010,LEC,Environment and Society,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Jackson,Paul Stephen Brierley"
GEOG459010,LEC,Regional Climate Modeling: Tech & Appl,NEWRK,3 Hrs,T ,3:30PM - 4:45PM ,Feb 7 - May 17 ,"Rauscher,Sara Amy"
GEOG464010,INT,Internship in Geography,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Deliberty,Tracy L"
GEOG466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
GEOG467016,LEC,SEMINAR: PEACE & JUSTICE STUDIES: INTRO,NEWRK,3 Hrs,TR,5:00PM - 6:15PM,Feb 7 - May 17,"Boyer,Nancy Embry"
GEOG471010,LEC,Advanced GIS,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Deliberty,Tracy L"
GEOG472010,LEC,Cartography: Art & Science of Mapping Data,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Gao,Jing"
GEOG478010,LEC,GIScience and Environmental Data Analytics Colloquium,NEWRK,1 Hrs,F,12:05PM - 1:35PM,Feb 7 - May 17,"Gao,Jing"
GEOG489010,PRC,Eco-Entrepreneurship Practicum,NEWRK,3 Hrs,M,4:00PM - 7:00PM,Feb 7 - May 17,"Lawson,David"
GEOG606010,LEC,Ocean and Atmosphere Remote Sensing,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Yan,Xiao-Hai"
GEOG609010,LEC,The Ocean and Climate Change,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Moffat Varas,Carlos Francisco"
GEOG615010,LEC,Air Pollution Meteorology,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Archer,Cristina Lozej"
GEOG621010,LEC,Physical Meteorology,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Veron,Dana Elizabeth"
GEOG623010,LEC,Atmospheric Dynamics,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Leathers,Daniel J"
GEOG630010,LEC,Food Geographies & Food Justice,NEWRK,3 Hrs,M,12:15PM - 3:15PM,Feb 7 - May 17,"Naylor Jasper,Lindsay Brooke"
GEOG649010,LEC,Environment and Society,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Jackson,Paul Stephen Brierley"
GEOG659010,LEC,Regional Climate Modeling: Tech & Appl,NEWRK,3 Hrs,T ,3:30PM - 4:45PM ,Feb 7 - May 17 ,"Rauscher,Sara Amy"
GEOG666000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,ASYN,,Feb 7 - May 17,Staff
GEOG666002,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,,-,Staff
GEOG667016,LEC,SEMINAR: PEACE & JUSTICE STUDIES: INTRO,NEWRK,1-12 Hrs,TR,5:00PM - 6:15PM,Feb 7 - May 17,"Boyer,Nancy Embry"
GEOG670010,LEC,Geographic Information Systems and Science,NEWRK,3 Hrs,W,5:00PM - 8:00PM,Feb 7 - May 17,"Hu,Yao"
GEOG671010,LEC,Advanced Geographic Information Systems,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Deliberty,Tracy L"
GEOG671010,LEC,Advanced Geographic Information Systems,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Deliberty,Tracy L"
GEOG686010,LEC,Cartography: Art & Science of Mapping Data,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Gao,Jing"
GEOG866000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
GEOG868000,RSC,Research,NEWRK,1-9 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
GEOG869000,IND,Master's Thesis,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
GEOG964000,IND,Pre-Candidacy Study,NEWRK,3-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
GEOG969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
GEOL105010,LEC,Geological Hazards and Their Human Impact,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,Staff
GEOL105011,LEC,Geological Hazards and Their Human Impact,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Wallace PhD,Adam Folger"
GEOL105080,LEC,Geological Hazards and Their Human Impact,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,Staff
GEOL108010,LEC,Volcanoes and Earthquakes,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Feb 7 - May 17,Staff
GEOL110011,LEC,Earth's Evolving Systems,NEWRK,4 Hrs,MWF,1:25PM - 2:15PM,Feb 7 - May 17,Staff
GEOL110020L,LAB,Earth's Evolving Systems,NEWRK,4 Hrs,M,10:10AM - 12:10PM,Feb 7 - May 17,Staff
GEOL110021L,LAB,Earth's Evolving Systems,NEWRK,4 Hrs,R,12:30PM - 2:30PM,Feb 7 - May 17,Staff
GEOL110022L,LAB,Earth's Evolving Systems,NEWRK,4 Hrs,F,10:10AM - 12:10PM,Feb 7 - May 17,Staff
GEOL110030L,LAB,Earth's Evolving Systems,NEWRK,4 Hrs,M,4:40PM - 6:40PM,Feb 7 - May 17,Staff
GEOL110031L,LAB,Earth's Evolving Systems,NEWRK,4 Hrs,W,9:05AM - 11:05AM,Feb 7 - May 17,Staff
GEOL110032L,LAB,Earth's Evolving Systems,NEWRK,4 Hrs,R,9:30AM - 11:30AM,Feb 7 - May 17,Staff
GEOL110081L,LAB,Earth's Evolving Systems,NEWRK,4 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff
GEOL110081,LEC,Earth's Evolving Systems,NEWRK,4 Hrs,MWF,1:25PM - 2:15PM,Feb 7 - May 17,Staff
GEOL113010,LEC,Earth Science,NEWRK,4 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Madsen,John A"
GEOL113020L,LAB,Earth Science,NEWRK,4 Hrs,M,12:20PM - 2:20PM,Feb 7 - May 17,"Madsen,John A"
GEOL113021L,LAB,Earth Science,NEWRK,4 Hrs,M,2:30PM - 4:30PM,Feb 7 - May 17,"Madsen,John A"
GEOL113022L,LAB,Earth Science,NEWRK,4 Hrs,T,11:00AM - 1:00PM,Feb 7 - May 17,"Madsen,John A"
GEOL113023L,LAB,Earth Science,NEWRK,4 Hrs,W,12:20PM - 2:20PM,Feb 7 - May 17,"Madsen,John A"
GEOL113024L,LAB,Earth Science,NEWRK,4 Hrs,W,2:30PM - 4:30PM,Feb 7 - May 17,"Madsen,John A"
GEOL113025L,LAB,Earth Science,NEWRK,4 Hrs,F,10:10AM - 12:10PM,Feb 7 - May 17,"Madsen,John A"
GEOL113510,LEC,Earth Science,GTOWN,4 Hrs,W,4:30PM - 6:30PM,Feb 7 - May 17,"Buoni,Michael H"
GEOL113510L,LAB,Earth Science,GTOWN,4 Hrs,W,6:30PM - 9:30PM,Feb 7 - May 17,"Buoni,Michael H"
GEOL113710,LEC,Earth Science,WILM,4 Hrs,TW,5:30PM - 6:45PM,Feb 7 - May 17,"Donaldson,Dennis"
GEOL113710L,LAB,Earth Science,WILM,4 Hrs,W,6:45PM - 8:45PM,Feb 7 - May 17,"Donaldson,Dennis"
GEOL115010L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,M,1:25PM - 3:25PM,Feb 7 - May 17,"Wallace PhD,Adam Folger"
GEOL115011L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,M,6:00PM - 8:00PM,Feb 7 - May 17,"Wallace PhD,Adam Folger"
GEOL115012L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,W,1:25PM - 3:25PM,Feb 7 - May 17,"Wallace PhD,Adam Folger"
GEOL115013L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,W,3:25PM - 5:25PM,Feb 7 - May 17,"Wallace PhD,Adam Folger"
GEOL115014L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,R,6:00PM - 8:00PM,Feb 7 - May 17,"Wallace PhD,Adam Folger"
GEOL115015L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,F,1:25PM - 3:15PM,Feb 7 - May 17,"Wallace PhD,Adam Folger"
GEOL115016L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,T,9:30AM - 11:30AM,Feb 7 - May 17,"Wallace PhD,Adam Folger"
GEOL115017L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,T,12:30PM - 2:30PM,Feb 7 - May 17,"Wallace PhD,Adam Folger"
