Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor,PreReqs
ART180070,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ART180071,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART180072,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART180073,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,,Canceled,,,[]
ART180074,LEC,Digital Photography for Non-Majors: PHOTOGRAPHIC APPROACHES,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART180075,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,,Canceled,,,[]
ART180076,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,,Canceled,,,[]
ART180077,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART180078,LEC,Digital Photography for Non-Majors: PHOTOJOURNALISM,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART180079,LEC,Digital Photography for Non-Majors: PHOTOJOURNALISM,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART180192,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,,Canceled,,,[]
ART180193,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,,Canceled,,,[]
ART180194,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,,Canceled,,,[]
ART180195,LEC,Digital Photography for Non-Majors,NEWRK,3 Hrs,,Canceled,,,[]
ART200010,LEC,Introduction to Art and Design for Games,NEWRK,3 Hrs,MW,9:05AM - 11:35AM,Feb 7 - May 17,"Chang,Jia Rey",[]
ART204010,LEC,Media/Design/Culture,NEWRK,3 Hrs,ASYN,,Feb 7 - May 17,Staff,[]
ART204070,LEC,Media/Design/Culture,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART204071,LEC,Media/Design/Culture,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART204072,LEC,Media/Design/Culture,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART204073,LEC,Media/Design/Culture,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART205010,STD,Core Interactive Media,NEWRK,3 Hrs,TR,3:30PM - 5:25PM,Feb 7 - May 17,Staff,[]
ART205011,STD,Core Interactive Media,NEWRK,3 Hrs,MW,6:30PM - 8:25PM,Feb 7 - May 17,Staff,[]
ART208010,STD,Core Typography,NEWRK,3 Hrs,,Canceled,,,"[['ART209'], []]"
ART208011,STD,Core Typography,NEWRK,3 Hrs,TR,12:30PM - 3:00PM,Feb 7 - May 17,"Pigford,Ashley J","[['ART209'], []]"
ART209010,STD,Core Design,NEWRK,3 Hrs,TR,12:30PM - 3:00PM,Feb 7 - May 17,Staff,[]
ART209011,STD,Core Design,NEWRK,3 Hrs,,Canceled,,,[]
ART209070,STD,Core Design,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART218010,LEC,Core Colloquium,NEWRK,1 Hrs,T,6:00PM - 7:00PM,Feb 7 - May 17,"Shelnutt,Gregory William",[]
ART230070,STD,Figure Drawing,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ART230071,STD,Figure Drawing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART230072,STD,Figure Drawing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART231070,STD,Introduction to Painting,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ART231071,STD,Introduction to Painting,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ART231072,STD,Introduction to Painting,NEWRK,3 Hrs,,Canceled,,,[]
ART231073,STD,Introduction to Painting,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART231074,STD,Introduction to Painting,NEWRK,3 Hrs,,Canceled,,,[]
ART231075,STD,Introduction to Painting,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART231076,STD,Introduction to Painting,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART233070,STD,Drawing as Study,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ART233071,STD,Drawing as Study,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART235010,STD,Core Drawing,NEWRK,3 Hrs,,Canceled,,,[]
ART236010,STD,Core Painting,NEWRK,3 Hrs,TR,9:30AM - 12:00PM,Feb 7 - May 17,"Marquez,Rene J","[['ART235'], []]"
ART236011,STD,Core Painting,NEWRK,3 Hrs,MW,6:00PM - 8:30PM,Feb 7 - May 17,Staff,"[['ART235'], []]"
ART245010,STD,Core Printmaking,NEWRK,3 Hrs,MW,9:05AM - 11:35AM,Feb 7 - May 17,Staff,"[['ART235'], []]"
ART245010,STD,Core Printmaking,NEWRK,3 Hrs,MW,9:05AM - 11:35AM,Feb 7 - May 17,Staff,"[['ART235'], []]"
ART245011,STD,Core Printmaking,NEWRK,3 Hrs,MW,12:20PM - 2:50PM,Feb 7 - May 17,Staff,"[['ART235'], []]"
ART250070,STD,Introduction to Sculpture,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART250071,STD,Introduction to Sculpture,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART250710,STD,Introduction to Sculpture,WILM,3 Hrs,F,9:30AM - 1:30PM,Feb 7 - May 17,"DeNigris,Brittany Allyn Cameron",[]
ART255010,STD,Core Sculpture,NEWRK,3 Hrs,MW,3:35PM - 6:05PM,Feb 7 - May 17,Staff,"[['ART295'], []]"
ART255011,STD,Core Sculpture,NEWRK,3 Hrs,,Canceled,,,"[['ART295'], []]"
ART265010,STD,Core 3-D Modeling,NEWRK,3 Hrs,TR,9:30AM - 12:00PM,Feb 7 - May 17,"Winn,Edward Lawrence",[]
ART265011,STD,Core 3-D Modeling,NEWRK,3 Hrs,MW,3:35PM - 6:05PM,Feb 7 - May 17,"Chang,Jia Rey",[]
ART267072,LEC,SEMINAR: FRESCO PAINTING,NEWRK,3 Hrs,,Canceled,,,[]
ART267073,LEC,SEMINAR: CREATIVE PHOTOGRAPHY,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART280010,STD,Introduction to Photo and Video,NEWRK,3 Hrs,,Canceled,,,[]
ART280710,STD,Introduction to Photo and Video,WILM,3 Hrs,MW,11:00AM - 12:15PM,Feb 7 - May 17,"Dorsey,Sherry",[]
ART281070,STD,Darkroom Photography,NEWRK,3 Hrs,,Canceled,,,[]
ART281071,STD,Darkroom Photography,NEWRK,3 Hrs,,Canceled,,,[]
ART284010,STD,Core Photography,NEWRK,3 Hrs,,Canceled,,,[]
ART284011,STD,Core Photography,NEWRK,3 Hrs,TR,12:30PM - 3:00PM,Feb 7 - May 17,"Cox,Jonathan Andrew",[]
ART285010,STD,Core Moving Images,NEWRK,3 Hrs,MW,12:20PM - 2:50PM,Feb 7 - May 17,"Hicks,Amy L","[['ART284'], []]"
ART285011,STD,Core Moving Images,NEWRK,3 Hrs,MW,6:30PM - 9:00PM,Feb 7 - May 17,Staff,"[['ART284'], []]"
ART285070,STD,Core Moving Images,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A","[['ART284'], []]"
ART289010,STD,Documentary Photography,NEWRK,3 Hrs,TR,9:30AM - 12:00PM,Feb 7 - May 17,"Deering,William",[]
ART289070,STD,Documentary Photography,NEWRK,3 Hrs,,Canceled,,,[]
ART289071,STD,Documentary Photography,NEWRK,3 Hrs,,Canceled,,,[]
ART289072,STD,Documentary Photography,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART289073,STD,Documentary Photography,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ART295010,STD,Core Ceramics,NEWRK,3 Hrs,TR,9:30AM - 12:00PM,Feb 7 - May 17,Staff,[]
ART295011,STD,Core Ceramics,NEWRK,3 Hrs,MW,12:20PM - 2:50PM,Feb 7 - May 17,Staff,[]
ART301010,STD,Design Studio,NEWRK,3 Hrs,TR,3:30PM - 5:25PM,Feb 7 - May 17,"Pigford,Ashley J","[['ART302'], [['ART303', 'ART308']]]"
ART307010,STD,Interaction Design,NEWRK,3 Hrs,MW,12:20PM - 2:50PM,Feb 7 - May 17,"Chang,Jia Rey","[['ART205'], []]"
ART310010,STD,Photographic Design,NEWRK,3 Hrs,,Canceled,,,[]
ART317010,STD,Printmaking Strategies,NEWRK,3 Hrs,TR,6:00PM - 8:30PM,Feb 7 - May 17,"Terry,Aaron","[[], [['ART243', 'ART245']]]"
ART322010,STD,Advertising Design Methods,NEWRK,3 Hrs,TR,12:30PM - 3:00PM,Feb 7 - May 17,"Deering,William",[]
ART324010,LEC,The Art of Social Change,NEWRK,3 Hrs,TR,6:30PM - 7:45PM,Feb 7 - May 17,"Gaiter,Colette Christine",[]
ART326010,STD,Experimental Animation,NEWRK,3 Hrs,MW,3:35PM - 6:05PM,Feb 7 - May 17,"Hicks,Amy L","[[], [['ART280', 'ART284']]]"
ART331070,STD,Intermediate Painting,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A","[[], [['ART231', 'ART236']]]"
ART331071,STD,Intermediate Painting,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A","[[], [['ART231', 'ART236']]]"
ART334010,STD,Figure Painting,NEWRK,3 Hrs,MW,9:05AM - 11:35AM,Feb 7 - May 17,"Brinley,David M","[['ART230'], [['ART231', 'ART236']]]"
ART350010,STD,Sculpture Processes,NEWRK,3 Hrs,MW,12:20PM - 2:50PM,Feb 7 - May 17,Staff,"[['ART250', 'ART255'], []]"
ART350070,STD,Sculpture Processes,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A","[['ART250', 'ART255'], []]"
ART353010,STD,Illustration Studio,NEWRK,3 Hrs,MW,12:20PM - 2:50PM,Feb 7 - May 17,"Brinley,David M",[]
ART384010,STD,Photographic Strategies,NEWRK,3 Hrs,TR,9:30AM - 12:00PM,Feb 7 - May 17,"Cox,Jonathan Andrew","[[], [['ART280', 'ART284']]]"
ART384070,STD,Photographic Strategies,NEWRK,3 Hrs,,Canceled,,,"[[], [['ART280', 'ART284']]]"
ART384071,STD,Photographic Strategies,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A","[[], [['ART280', 'ART284']]]"
ART393010,STD,Expanded Ceramic Processes,NEWRK,3 Hrs,TR,12:30PM - 3:00PM,Feb 7 - May 17,"Donovan,Abigail S.","[[], [['ART290', 'ART295']]]"
ART401010,STD,Portfolio Preparation,NEWRK,3 Hrs,TR,3:30PM - 5:25PM,Feb 7 - May 17,"Deering,William","[['ART402'], [['ART409', 'ART400']]]"
ART403010,STD,Degree Project,NEWRK,3 Hrs,M,6:30PM - 9:30PM,Feb 7 - May 17,Staff,"[['ART402', 'ART409'], []]"
ART408002,IND,Internship,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Deering,William",[]
ART408003,IND,Internship,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Cox,Jonathan Andrew",[]
ART416010,LEC,Junior Seminar,NEWRK,3 Hrs,TR,3:30PM - 5:25PM,Feb 7 - May 17,"Cox,Jonathan Andrew",[]
ART416010,LEC,Junior Seminar,NEWRK,3 Hrs,TR,3:30PM - 5:25PM,Feb 7 - May 17,"Cox,Jonathan Andrew",[]
ART417002,IND,BFA Exhibition,NEWRK,0 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Marquez,Rene J",[]
ART417003,IND,BFA Exhibition,NEWRK,0 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Deering,William",[]
ART419010,STD,Senior Studio,NEWRK,3 Hrs,TR,3:30PM - 5:25PM,Feb 7 - May 17,"Marquez,Rene J","[['ART416'], []]"
ART432070,STD,Painting Studio,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A","[[], [['ART331', 'ART334']]]"
ART450010,STD,Sculpture Studio,NEWRK,3 Hrs,MW,12:20PM - 2:50PM,Feb 7 - May 17,Staff,"[['ART350'], []]"
ART481010L,LAB,Photo and Video Studio,NEWRK,3 Hrs,MW,3:35PM - 6:05PM,Feb 7 - May 17,"Hicks,Amy L","[[], [['ART307', 'ART310']]]"
ART481011L,LAB,Photo and Video Studio,NEWRK,3 Hrs,TR,9:30AM - 12:00PM,Feb 7 - May 17,"Cox,Jonathan Andrew","[[], [['ART307', 'ART310']]]"
ART600010,LEC,Graduate Critique,NEWRK,3 Hrs,R,6:00PM - 9:00PM,Feb 7 - May 17,"Shelnutt,Gregory William",[]
ART679000,IND,Graduate Studio,NEWRK,3-9 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ART698010,LEC,MFA Exhibition,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Donovan,Abigail S.",[]
ART699010,LEC,MFA Supporting Paper,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Donovan,Abigail S.",[]
ARTC302010,LEC,Care and Preservation of Cultural Property II,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Hagerman,Madeline",[]
ARTC302080,LEC,Care and Preservation of Cultural Property II,NEWRK,3 Hrs,TR ,12:30PM - 1:45PM ,Feb 7 - May 17 ,"Hagerman,Madeline",[]
ARTC464002,IND,Preservation Internship: TREATMENT OF ORGANIC OBJECTS,NEWRK,3 Hrs,T,2:00PM - 6:00PM,Feb 7 - May 17,"Owczarek,Nina",[]
ARTC464006,IND,Preservation Internship: PAINTINGS CONSERVATION II,NEWRK,3 Hrs,F,10:00AM - 2:00PM,Feb 7 - May 17,"Baade,Brian Holden",[]
ARTC464013,IND,Preservation Internship: PAINTINGS CONSERVATION II,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Stoner,Joyce Hill",[]
ARTC467011,LEC,SEMINAR: ETHICS&VALUE IN COLLECT CARE T,NEWRK,3 Hrs,R,2:00PM - 5:00PM,Feb 7 - May 17,"Owczarek,Nina",[]
ARTC467012,LEC,SEMINAR: ISSUES IN PHOTOGRAPHIC CONSERV,NEWRK,1 Hrs,R,6:30PM - 8:30PM,Feb 7 - May 17,"Norris,Debra Prina Hess",[]
ARTC488010,LEC,Studio Materials and Techniques of Painting I,NEWRK,3 Hrs,MW,10:00AM - 1:00PM,Feb 7 - May 17,"Baade,Brian Holden",[]
ARTC616010,LEC,Conservation Research Methods,NEWRK,3 Hrs,T,9:00AM - 12:00PM,Feb 7 - May 17,"Grayburn,Rosie Ann","[['ARTC61'], []]"
ARTC650050,LEC,Seminar in Art Conservation,NEWRK,1 Hrs,W,4:00PM - 5:00PM,Feb 7 - May 17,"Stoner,Joyce Hill",[]
ARTC666000,IND,Independent Study,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTC667013,LEC,SEMINAR: CONSERVATION OF CULT PROP II,NEWRK,6 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Norris,Debra Prina Hess",[]
ARTC667016,LEC,SEMINAR: PREVS CONS:  RESEARCH & APPS,NEWRK,3 Hrs,W,9:00AM - 12:00PM,Feb 7 - May 17,"Wickens,Joelle Del'Orme-Juers",[]
ARTC667017,LEC,SEMINAR: ART & FORENSICS:  PAINTINGS,NEWRK,3 Hrs,,Canceled,,,[]
ARTC667018,LEC,SEMINAR: ETHICS&VALUE IN COLLECTION CAR,NEWRK,1-12 Hrs,R,2:00PM - 5:00PM,Feb 7 - May 17,"Owczarek,Nina",[]
ARTC671010,LEC,Chemical and Physical Techniques Used in the Examination of Art Materials II,NEWRK,3 Hrs,R,9:00AM - 12:00PM,Feb 7 - May 17,"Porell,Mina Tosheva","[['ARTC67'], []]"
ARTC673010,LEC,Chemical and Physical Techniques Used in the Examination of Art Materials IV,NEWRK,3 Hrs,R,9:00AM - 12:00PM,Feb 7 - May 17,"Alcantara-Garcia,Jocelyn","[['ARTC67'], []]"
ARTC866000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTC870000,IND,Internship in Conservation,NEWRK,1-9 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTC969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH101010,LEC,Visual Culture,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Hill,Jason Edward",[]
ARTH101070,LEC,Visual Culture,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH150070,LEC,Monuments and Methods in the History of Art,NEWRK,3 Hrs,,Canceled,,,[]
ARTH151310,LEC,"Myth, Religion and Art",DOVER,3 Hrs,MW,3:00PM - 4:15PM,Feb 7 - May 17,"Hintlian,Jennifer Beth",[]
ARTH154010,LEC,Introduction to Art History: Renaissance to Modern,NEWRK,3 Hrs,ASYN,,Feb 7 - May 17,"Werth,Mary Margaret",[]
ARTH154020D,DIS,Introduction to Art History: Renaissance to Modern,NEWRK,3 Hrs,W,2:30PM - 3:20PM,Feb 7 - May 17,Staff,[]
ARTH154021D,DIS,Introduction to Art History: Renaissance to Modern,NEWRK,3 Hrs,W,3:35PM - 4:25PM,Feb 7 - May 17,Staff,[]
ARTH154022D,DIS,Introduction to Art History: Renaissance to Modern,NEWRK,3 Hrs,R,11:00AM - 11:50AM,Feb 7 - May 17,Staff,[]
ARTH154023D,DIS,Introduction to Art History: Renaissance to Modern,NEWRK,3 Hrs,R,12:30PM - 1:20PM,Feb 7 - May 17,Staff,[]
ARTH154024D,DIS,Introduction to Art History: Renaissance to Modern,NEWRK,3 Hrs,F,12:30PM - 1:20PM,Feb 7 - May 17,Staff,[]
ARTH154025D,DIS,Introduction to Art History: Renaissance to Modern,NEWRK,3 Hrs,F,1:25PM - 2:15PM,Feb 7 - May 17,Staff,[]
ARTH154080D,DIS,Introduction to Art History: Renaissance to Modern,NEWRK,3 Hrs,W,1:25PM - 2:15PM,Feb 7 - May 17,Staff,[]
ARTH154080,LEC,Introduction to Art History: Renaissance to Modern,NEWRK,3 Hrs,ASYN,,Feb 7 - May 17,"Werth,Mary Margaret",[]
ARTH154310,LEC,Introduction to Art History: Renaissance to Modern,DOVER,3 Hrs,MW,4:30PM - 5:45PM,Feb 7 - May 17,"Hintlian,Jennifer Beth",[]
ARTH166000,IND,Special Problem,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH198070,LEC,Studies in World Art and Architecture: ART OF ANCIENT GREECE,NEWRK,3 Hrs,,Canceled,,,[]
ARTH198071,LEC,Studies in World Art and Architecture: ART OF ANCIENT GREECE,NEWRK,3 Hrs,,Canceled,,,[]
ARTH198071,LEC,Studies in World Art and Architecture: ART OF ANCIENT GREECE,NEWRK,3 Hrs,,Canceled,,,[]
ARTH198072,LEC,Studies in World Art and Architecture: HISTORY OF ARCHITECTURE,NEWRK,3 Hrs,,Canceled,,,[]
ARTH198073,LEC,Studies in World Art and Architecture: HISTORY OF ART I,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH198074,LEC,Studies in World Art and Architecture: TOPOGRAPHY & MONUMENTS ATHENS,NEWRK,3 Hrs,,Canceled,,,[]
ARTH199070,LEC,"Topics in Art History: ROME, OSTIA, & POMPEII",NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH199071,LEC,Topics in Art History: HISTORY OF ART II,NEWRK,3 Hrs,,Canceled,,,[]
ARTH199072,LEC,Topics in Art History: HISTORY OF ART II,NEWRK,3 Hrs,,Canceled,,,[]
ARTH199073,LEC,Topics in Art History: SURVEY OF RENAISSANCE ART,NEWRK,3 Hrs,,Canceled,,,[]
ARTH199074,LEC,"Topics in Art History: ROME, OSTIA AND POMPEII",NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH199075,LEC,Topics in Art History: ART & ARCHITCTRE IMPERIAL ROME,NEWRK,3 Hrs,,Canceled,,,[]
ARTH199076,LEC,Topics in Art History: 20THC. ART: HISTORYOFMODERNISM,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH199077,LEC,Topics in Art History: ASPECTS OF GREEK ART IN ATHENS,NEWRK,3 Hrs,,Canceled,,,[]
ARTH199078,LEC,Topics in Art History: CONTEMPORARY ART SCENE,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH199079,LEC,Topics in Art History: HISTORY OF ART I,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH199100,LEC,Topics in Art History: MODERN GREEK ART,NEWRK,3 Hrs,,Canceled,,,[]
ARTH199101,LEC,Topics in Art History: FROM REALISM TO MODERN ART,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH199710,LEC,Topics in Art History,WILM,3 Hrs,MW,3:00PM - 4:15PM,Feb 7 - May 17,Staff,[]
ARTH210010,LEC,Later Medieval Art: 1000-1400 AD,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Gallant,Denva",[]
ARTH210080,LEC,Later Medieval Art: 1000-1400 AD,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Gallant,Denva",[]
ARTH218010,LEC,Renaissance Art in a Global Perspective: The 1500s,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Dominguez Torres,Monica",[]
ARTH218080,LEC,Renaissance Art in a Global Perspective: The 1500s,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Dominguez Torres,Monica",[]
ARTH225011,LEC,Eighteenth Century Art,NEWRK,3 Hrs,ASYN,,Feb 7 - May 17,"Bellion,Wendy A",[]
ARTH236070,LEC,Arts of the Islamic World,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH236710,LEC,Arts of the Islamic World,WILM,3 Hrs,MW,11:00AM - 12:15PM,Feb 7 - May 17,"Hintlian,Jennifer Beth",[]
ARTH239072,LEC,Art and Architecture of Europe: SPANISH ART:RENAISSANCE&BAROQU,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239073,LEC,Art and Architecture of Europe: HISTORY OF ART IN SPAIN,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239074,LEC,Art and Architecture of Europe: CONTEMPORARY SPANISH ART,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239075,LEC,Art and Architecture of Europe: ANCIENT ROME & ITS MONUMENTS,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239076,LEC,Art and Architecture of Europe: BAROQUE ROME & ITS MONUMENTS,NEWRK,3 Hrs,,Canceled,,,[]
ARTH239077,LEC,Art and Architecture of Europe: MEDIEVAL ROME & ITS MONUMENTS,NEWRK,3 Hrs,,Canceled,,,[]
ARTH239078,LEC,Art and Architecture of Europe: RENAISSANCE ROME & ITS MONUMEN,NEWRK,3 Hrs,,Canceled,,,[]
ARTH239079,LEC,Art and Architecture of Europe: MODERN ART IN SPAIN & FRANCE,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239100,LEC,Art and Architecture of Europe: GOLDEN AGE OF SPAIN,NEWRK,3-12 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239101,LEC,Art and Architecture of Europe: THE BRONZE AGE ANCIENT GREECE,NEWRK,3-12 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239102,LEC,Art and Architecture of Europe: THE BRONZE AGE ANCIENT GREECE,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239103,LEC,Art and Architecture of Europe: MODERN ART IN SPAIN & FRANCE,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239104,LEC,Art and Architecture of Europe: ANCIENT GREEK ART & ARCHITECT,NEWRK,3 Hrs,,Canceled,,,[]
ARTH239105,LEC,Art and Architecture of Europe: PARIS:ARCHITECTURL PERSPECTIVE,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239106,LEC,Art and Architecture of Europe: LONDON: SUBLIME TO RIDICULOUS,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239107,LEC,Art and Architecture of Europe: PRAGUE ART AND ARCHITECTURE,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239108,LEC,Art and Architecture of Europe: ANCIENT ROME PORTRAITURE,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239109,LEC,Art and Architecture of Europe: ITALIAN HIGH RENAISSANCE ART,NEWRK,3 Hrs,,Canceled,,,[]
ARTH239110,LEC,Art and Architecture of Europe: GOLDEN AGE OF SPAIN,NEWRK,3-12 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH239111,LEC,Art and Architecture of Europe: ART & HISTORY OF MADRID,NEWRK,3-12 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",[]
ARTH242070,LEC,Woman As Image and Imagemaker,NEWRK,3 Hrs,,Canceled,,,[]
ARTH264000,INT,Art History Sophomore Internship,NEWRK,1 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,"[[], [['']]]"
ARTH266000,IND,SPECIAL PROBLEM,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,[]
ARTH301010,LEC,Research and Methodology in Art History,NEWRK,3 Hrs,M,2:30PM - 5:30PM,Feb 7 - May 17,"Rujivacharakul,Vimalin",[]
ARTH301080,LEC,Research and Methodology in Art History,NEWRK,3 Hrs,M,2:30PM - 5:30PM,Feb 7 - May 17,"Rujivacharakul,Vimalin",[]
ARTH301080,LEC,Research and Methodology in Art History,NEWRK,3 Hrs,M,2:30PM - 5:30PM,Feb 7 - May 17,"Rujivacharakul,Vimalin",[]
ARTH311011,LEC,"Women, Society and the Arts: WOMEN IN ANTIQUITY",NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Feb 7 - May 17,"Petersen,Lauren",[]
